t,y
2441,29744
2442,29742
2443,29740
2444,29738
2445,29736
2446,29733
2447,29731
2448,29728
2449,29725
2450,29722
2451,29719
2452,29716
2453,29713
2454,29709
2455,29706
2456,29702
2457,29699
2458,29695
2459,29691
2460,29687
2461,29682
2462,29678
2463,29674
2464,29669
2465,29665
2466,29660
2467,29655
2468,29650
2469,29645
2470,29640
2471,29634
2472,29629
2473,29623
2474,29618
2475,29612
2476,29606
2477,29600
2478,29594
2479,29588
2480,29582
2481,29576
2482,29569
2483,29563
2484,29556
2485,29550
2486,29543
2487,29536
2488,29529
2489,29522
2490,29515
2491,29508
2492,29500
2493,29493
2494,29485
2495,29478
2496,29470
2497,29463
2498,29455
2499,29447
2500,29439
2501,29431
2502,29423
2503,29415
2504,29407
2505,29398
2506,29390
2507,29382
2508,29373
2509,29365
2510,29356
2511,29347
2512,29339
2513,29330
2514,29321
2515,29312
2516,29303
2517,29294
2518,29285
2519,29276
2520,29267
2521,29258
2522,29249
2523,29239
2524,29230
2525,29221
2526,29211
2527,29202
2528,29193
2529,29183
2530,29174
2531,29164
2532,29155
2533,29145
2534,29135
2535,29126
2536,29116
2537,29107
2538,29097
2539,29087
2540,29078
2541,29068
2542,29058
2543,29049
2544,29039
2545,29029
2546,29019
2547,29010
2548,29000
2549,28990
2550,28981
2551,28971
2552,28961
2553,28951
2554,28942
2555,28932
2556,28922
2557,28913
2558,28903
2559,28894
2560,28884
2561,28874
2562,28865
2563,28855
2564,28846
2565,28836
2566,28827
2567,28818
2568,28808
2569,28799
2570,28790
2571,28780
2572,28771
2573,28762
2574,28753
2575,28744
2576,28735
2577,28726
2578,28717
2579,28708
2580,28699
2581,28690
2582,28682
2583,28673
2584,28664
2585,28656
2586,28647
2587,28639
2588,28630
2589,28622
2590,28614
2591,28606
2592,28597
2593,28589
2594,28581
2595,28573
2596,28566
2597,28558
2598,28550
2599,28543
2600,28535
2601,28528
2602,28520
2603,28513
2604,28506
2605,28499
2606,28491
2607,28485
2608,28478
2609,28471
2610,28464
2611,28458
2612,28451
2613,28445
2614,28438
2615,28432
2616,28426
2617,28420
2618,28414
2619,28408
2620,28402
2621,28397
2622,28391
2623,28385
2624,28380
2625,28375
2626,28370
2627,28365
2628,28360
2629,28355
2630,28350
2631,28345
2632,28341
2633,28336
2634,28332
2635,28328
2636,28324
2637,28320
2638,28316
2639,28312
2640,28308
2641,28305
2642,28301
2643,28298
2644,28295
2645,28291
2646,28288
2647,28286
2648,28283
2649,28280
2650,28277
2651,28275
2652,28273
2653,28270
2654,28268
2655,28266
2656,28264
2657,28263
2658,28261
2659,28259
2660,28258
2661,28256
2662,28255
2663,28254
2664,28253
2665,28252
2666,28251
2667,28251
2668,28250
2669,28250
2670,28249
2671,28249
2672,28249
2673,28249
2674,28249
2675,28249
2676,28249
2677,28250
2678,28250
2679,28251
2680,28252
2681,28253
2682,28254
2683,28255
2684,28256
2685,28257
2686,28258
2687,28260
2688,28261
2689,28263
2690,28265
2691,28267
2692,28269
2693,28271
2694,28273
2695,28275
2696,28277
2697,28280
2698,28282
2699,28285
2700,28288
2701,28290
2702,28293
2703,28296
2704,28299
2705,28302
2706,28306
2707,28309
2708,28312
2709,28316
2710,28319
2711,28323
2712,28327
2713,28331
2714,28335
2715,28339
2716,28343
2717,28347
2718,28351
2719,28355
2720,28359
2721,28364
2722,28368
2723,28373
2724,28377
2725,28382
2726,28387
2727,28392
2728,28397
2729,28401
2730,28406
2731,28411
2732,28416
2733,28422
2734,28427
2735,28432
2736,28437
2737,28443
2738,28448
2739,28453
2740,28459
2741,28464
2742,28470
2743,28476
2744,28481
2745,28487
2746,28493
2747,28498
2748,28504
2749,28510
2750,28516
2751,28522
2752,28527
2753,28533
2754,28539
2755,28545
2756,28551
2757,28557
2758,28563
2759,28569
2760,28575
2761,28581
2762,28587
2763,28593
2764,28599
2765,28606
2766,28612
2767,28618
2768,28624
2769,28630
2770,28636
2771,28642
2772,28648
2773,28654
2774,28660
2775,28666
2776,28673
2777,28679
2778,28685
2779,28691
2780,28697
2781,28703
2782,28709
2783,28714
2784,28720
2785,28726
2786,28732
2787,28738
2788,28744
2789,28750
2790,28755
2791,28761
2792,28767
2793,28772
2794,28778
2795,28784
2796,28789
2797,28795
2798,28800
2799,28806
2800,28811
2801,28816
2802,28822
2803,28827
2804,28832
2805,28837
2806,28842
2807,28847
2808,28852
2809,28857
2810,28862
2811,28867
2812,28871
2813,28876
2814,28881
2815,28885
2816,28890
2817,28894
2818,28899
2819,28903
2820,28907
2821,28911
2822,28915
2823,28919
2824,28923
2825,28927
2826,28931
2827,28934
2828,28938
2829,28942
2830,28945
2831,28948
2832,28952
2833,28955
2834,28958
2835,28961
2836,28964
2837,28967
2838,28970
2839,28972
2840,28975
2841,28978
2842,28980
2843,28982
2844,28985
2845,28987
2846,28989
2847,28991
2848,28993
2849,28994
2850,28996
2851,28998
2852,28999
2853,29001
2854,29002
2855,29003
2856,29004
2857,29005
2858,29006
2859,29007
2860,29008
2861,29008
2862,29009
2863,29009
2864,29010
2865,29010
2866,29010
2867,29010
2868,29010
2869,29010
2870,29009
2871,29009
2872,29008
2873,29008
2874,29007
2875,29006
2876,29005
2877,29004
2878,29003
2879,29002
2880,29000
2881,28999
2882,28997
2883,28996
2884,28994
2885,28992
2886,28990
2887,28988
2888,28986
2889,28984
2890,28981
2891,28979
2892,28976
2893,28974
2894,28971
2895,28968
2896,28965
2897,28962
2898,28959
2899,28955
2900,28952
2901,28949
2902,28945
2903,28941
2904,28938
2905,28934
2906,28930
2907,28926
2908,28922
2909,28917
2910,28913
2911,28909
2912,28904
2913,28900
2914,28895
2915,28890
2916,28885
2917,28880
2918,28875
2919,28870
2920,28865
2921,28859
2922,28854
2923,28849
2924,28843
2925,28837
2926,28832
2927,28826
2928,28820
2929,28814
2930,28808
2931,28802
2932,28796
2933,28789
2934,28783
2935,28777
2936,28770
2937,28763
2938,28757
2939,28750
2940,28743
2941,28737
2942,28730
2943,28723
2944,28716
2945,28709
2946,28701
2947,28694
2948,28687
2949,28680
2950,28672
2951,28665
2952,28657
2953,28650
2954,28642
2955,28635
2956,28627
2957,28619
2958,28611
2959,28604
2960,28596
2961,28588
2962,28580
2963,28572
2964,28564
2965,28556
2966,28548
2967,28540
2968,28532
2969,28523
2970,28515
2971,28507
2972,28499
2973,28490
2974,28482
2975,28474
2976,28465
2977,28457
2978,28448
2979,28440
2980,28432
2981,28423
2982,28415
2983,28406
2984,28398
2985,28389
2986,28381
2987,28372
2988,28364
2989,28355
2990,28347
2991,28338
2992,28330
2993,28321
2994,28313
2995,28304
2996,28296
2997,28287
2998,28279
2999,28270
3000,28262
3001,28253
3002,28245
3003,28237
3004,28228
3005,28220
3006,28211
3007,28203
3008,28195
3009,28187
3010,28178
3011,28170
3012,28162
3013,28154
3014,28146
3015,28138
3016,28129
3017,28121
3018,28113
3019,28105
3020,28098
3021,28090
3022,28082
3023,28074
3024,28066
3025,28059
3026,28051
3027,28043
3028,28036
3029,28028
3030,28021
3031,28013
3032,28006
3033,27999
3034,27992
3035,27984
3036,27977
3037,27970
3038,27963
3039,27956
3040,27949
3041,27943
3042,27936
3043,27929
3044,27923
3045,27916
3046,27910
3047,27903
3048,27897
3049,27891
3050,27884
3051,27878
3052,27872
3053,27866
3054,27860
3055,27854
3056,27849
3057,27843
3058,27837
3059,27832
3060,27827
3061,27821
3062,27816
3063,27811
3064,27806
3065,27801
3066,27796
3067,27791
3068,27786
3069,27782
3070,27777
3071,27772
3072,27768
3073,27764
3074,27760
3075,27755
3076,27751
3077,27747
3078,27744
3079,27740
3080,27736
3081,27733
3082,27729
3083,27726
3084,27722
3085,27719
3086,27716
3087,27713
3088,27710
3089,27707
3090,27705
3091,27702
3092,27699
3093,27697
3094,27695
3095,27692
3096,27690
3097,27688
3098,27686
3099,27684
3100,27682
3101,27681
3102,27679
3103,27678
3104,27676
3105,27675
3106,27674
3107,27673
3108,27672
3109,27671
3110,27670
3111,27669
3112,27669
3113,27668
3114,27668
3115,27667
3116,27667
3117,27667
3118,27667
3119,27667
3120,27667
3121,27667
3122,27667
3123,27668
3124,27668
3125,27669
3126,27670
3127,27670
3128,27671
3129,27672
3130,27673
3131,27674
3132,27675
3133,27677
3134,27678
3135,27680
3136,27681
3137,27683
3138,27684
3139,27686
3140,27688
3141,27690
3142,27692
3143,27694
3144,27696
3145,27699
3146,27701
3147,27703
3148,27706
3149,27708
3150,27711
3151,27714
3152,27717
3153,27719
3154,27722
3155,27725
3156,27728
3157,27732
3158,27735
3159,27738
3160,27741
3161,27745
3162,27748
3163,27752
3164,27755
3165,27759
3166,27763
3167,27766
3168,27770
3169,27774
3170,27778
3171,27782
3172,27786
3173,27790
3174,27794
3175,27798
3176,27802
3177,27807
3178,27811
3179,27815
3180,27820
3181,27824
3182,27829
3183,27833
3184,27838
3185,27842
3186,27847
3187,27852
3188,27856
3189,27861
3190,27866
3191,27870
3192,27875
3193,27880
3194,27885
3195,27890
3196,27895
3197,27900
3198,27904
3199,27909
3200,27914
3201,27919
3202,27924
3203,27929
3204,27934
3205,27939
3206,27944
3207,27950
3208,27955
3209,27960
3210,27965
3211,27970
3212,27975
3213,27980
3214,27985
3215,27990
3216,27995
3217,28000
3218,28005
3219,28010
3220,28015
3221,28020
3222,28025
3223,28030
3224,28035
3225,28040
3226,28045
3227,28050
3228,28055
3229,28060
3230,28065
3231,28069
3232,28074
3233,28079
3234,28084
3235,28089
3236,28093
3237,28098
3238,28103
3239,28107
3240,28112
3241,28116
3242,28121
3243,28125
3244,28130
3245,28134
3246,28138
3247,28143
3248,28147
3249,28151
3250,28155
3251,28159
3252,28163
3253,28167
3254,28171
3255,28175
3256,28179
3257,28183
3258,28187
3259,28190
3260,28194
3261,28198
3262,28201
3263,28205
3264,28208
3265,28211
3266,28215
3267,28218
3268,28221
3269,28224
3270,28227
3271,28230
3272,28233
3273,28236
3274,28238
3275,28241
3276,28244
3277,28246
3278,28249
3279,28251
3280,28253
3281,28256
3282,28258
3283,28260
3284,28262
3285,28264
3286,28266
3287,28267
3288,28269
3289,28271
3290,28272
3291,28274
3292,28275
3293,28276
3294,28278
3295,28279
3296,28280
3297,28281
3298,28282
3299,28282
3300,28283
3301,28284
3302,28284
3303,28285
3304,28285
3305,28285
3306,28285
3307,28285
3308,28285
3309,28285
3310,28285
3311,28285
3312,28285
3313,28284
3314,28284
3315,28283
3316,28282
3317,28281
3318,28281
3319,28280
3320,28279
3321,28277
3322,28276
3323,28275
3324,28273
3325,28272
3326,28270
3327,28269
3328,28267
3329,28265
3330,28263
3331,28261
3332,28259
3333,28256
3334,28254
3335,28252
3336,28249
3337,28247
3338,28244
3339,28241
3340,28238
3341,28235
3342,28232
3343,28229
3344,28226
3345,28223
3346,28219
3347,28216
3348,28212
3349,28209
3350,28205
3351,28201
3352,28197
3353,28194
3354,28190
3355,28185
3356,28181
3357,28177
3358,28173
3359,28168
3360,28164
3361,28159
3362,28154
3363,28150
3364,28145
3365,28140
3366,28135
3367,28130
3368,28125
3369,28120
3370,28115
3371,28109
3372,28104
3373,28098
3374,28093
3375,28087
3376,28082
3377,28076
3378,28070
3379,28064
3380,28059
3381,28053
3382,28047
3383,28041
3384,28034
3385,28028
3386,28022
3387,28016
3388,28009
3389,28003
3390,27996
3391,27990
3392,27983
3393,27977
3394,27970
3395,27963
3396,27957
3397,27950
3398,27943
3399,27936
3400,27929
3401,27922
3402,27915
3403,27908
3404,27901
3405,27894
3406,27887
3407,27880
3408,27873
3409,27865
3410,27858
3411,27851
3412,27843
3413,27836
3414,27829
3415,27821
3416,27814
3417,27806
3418,27799
3419,27792
3420,27784
3421,27776
3422,27769
3423,27761
3424,27754
3425,27746
3426,27739
3427,27731
3428,27724
3429,27716
3430,27708
3431,27701
3432,27693
3433,27685
3434,27678
3435,27670
3436,27663
3437,27655
3438,27647
3439,27640
3440,27632
3441,27625
3442,27617
3443,27609
3444,27602
3445,27594
3446,27587
3447,27579
3448,27572
3449,27564
3450,27557
3451,27549
3452,27542
3453,27535
3454,27527
3455,27520
3456,27512
3457,27505
3458,27498
3459,27491
3460,27483
3461,27476
3462,27469
3463,27462
3464,27455
3465,27448
3466,27441
3467,27434
3468,27427
3469,27420
3470,27413
3471,27406
3472,27400
3473,27393
3474,27386
3475,27380
3476,27373
3477,27367
3478,27360
3479,27354
3480,27347
3481,27341
3482,27335
3483,27329
3484,27322
3485,27316
3486,27310
3487,27304
3488,27298
3489,27292
3490,27287
3491,27281
3492,27275
3493,27270
3494,27264
3495,27259
3496,27253
3497,27248
3498,27242
3499,27237
3500,27232
3501,27227
3502,27222
3503,27217
3504,27212
3505,27207
3506,27203
3507,27198
3508,27193
3509,27189
3510,27184
3511,27180
3512,27176
3513,27172
3514,27167
3515,27163
3516,27159
3517,27155
3518,27152
3519,27148
3520,27144
3521,27141
3522,27137
3523,27134
3524,27130
3525,27127
3526,27124
3527,27121
3528,27118
3529,27115
3530,27112
3531,27109
3532,27107
3533,27104
3534,27102
3535,27099
3536,27097
3537,27095
3538,27092
3539,27090
3540,27088
3541,27086
3542,27084
3543,27083
3544,27081
3545,27079
3546,27078
3547,27076
3548,27075
3549,27074
3550,27073
3551,27072
3552,27071
3553,27070
3554,27069
3555,27068
3556,27067
3557,27067
3558,27066
3559,27066
3560,27066
3561,27065
3562,27065
3563,27065
3564,27065
3565,27065
3566,27065
3567,27066
3568,27066
3569,27066
3570,27067
3571,27067
3572,27068
3573,27069
3574,27069
3575,27070
3576,27071
3577,27072
3578,27073
3579,27074
3580,27076
3581,27077
3582,27078
3583,27080
3584,27081
3585,27083
3586,27085
3587,27086
3588,27088
3589,27090
3590,27092
3591,27094
3592,27096
3593,27098
3594,27100
3595,27102
3596,27105
3597,27107
3598,27110
3599,27112
3600,27115
3601,27117
3602,27120
3603,27123
3604,27125
3605,27128
3606,27131
3607,27134
3608,27137
3609,27140
3610,27143
3611,27146
3612,27150
3613,27153
3614,27156
3615,27160
3616,27163
3617,27166
3618,27170
3619,27173
3620,27177
3621,27181
3622,27184
3623,27188
3624,27192
3625,27195
3626,27199
3627,27203
3628,27207
3629,27211
3630,27215
3631,27218
3632,27222
3633,27226
3634,27230
3635,27234
3636,27239
3637,27243
3638,27247
3639,27251
3640,27255
3641,27259
3642,27263
3643,27267
3644,27272
3645,27276
3646,27280
3647,27284
3648,27289
3649,27293
3650,27297
3651,27301
3652,27306
3653,27310
3654,27314
3655,27319
3656,27323
3657,27327
3658,27331
3659,27336
3660,27340
3661,27344
3662,27348
3663,27353
3664,27357
3665,27361
3666,27365
3667,27370
3668,27374
3669,27378
3670,27382
3671,27386
3672,27390
3673,27395
3674,27399
3675,27403
3676,27407
3677,27411
3678,27415
3679,27419
3680,27423
3681,27427
3682,27431
3683,27434
3684,27438
3685,27442
3686,27446
3687,27450
3688,27453
3689,27457
3690,27461
3691,27464
3692,27468
3693,27471
3694,27475
3695,27478
3696,27481
3697,27485
3698,27488
3699,27491
3700,27494
3701,27498
3702,27501
3703,27504
3704,27507
3705,27510
3706,27513
3707,27515
3708,27518
3709,27521
3710,27524
3711,27526
3712,27529
3713,27531
3714,27534
3715,27536
3716,27538
3717,27541
3718,27543
3719,27545
3720,27547
3721,27549
3722,27551
3723,27553
3724,27555
3725,27556
3726,27558
3727,27560
3728,27561
3729,27563
3730,27564
3731,27566
3732,27567
3733,27568
3734,27569
3735,27570
3736,27571
3737,27572
3738,27573
3739,27574
3740,27574
3741,27575
3742,27575
3743,27576
3744,27576
3745,27577
3746,27577
3747,27577
3748,27577
3749,27577
3750,27577
3751,27577
3752,27577
3753,27576
3754,27576
3755,27575
3756,27575
3757,27574
3758,27574
3759,27573
3760,27572
3761,27571
3762,27570
3763,27569
3764,27568
3765,27566
3766,27565
3767,27564
3768,27562
3769,27561
3770,27559
3771,27557
3772,27555
3773,27553
3774,27551
3775,27549
3776,27547
3777,27545
3778,27543
3779,27540
3780,27538
3781,27535
3782,27533
3783,27530
3784,27527
3785,27525
3786,27522
3787,27519
3788,27516
3789,27513
3790,27509
3791,27506
3792,27503
3793,27499
3794,27496
3795,27492
3796,27489
3797,27485
3798,27481
3799,27477
3800,27473
3801,27469
3802,27465
3803,27461
3804,27457
3805,27453
3806,27448
3807,27444
3808,27439
3809,27435
3810,27430
3811,27425
3812,27421
3813,27416
3814,27411
3815,27406
3816,27401
3817,27396
3818,27391
3819,27386
3820,27381
3821,27375
3822,27370
3823,27365
3824,27359
3825,27354
3826,27348
3827,27343
3828,27337
3829,27331
3830,27326
3831,27320
3832,27314
3833,27308
3834,27302
3835,27296
3836,27290
3837,27284
3838,27278
3839,27272
3840,27266
3841,27259
3842,27253
3843,27247
3844,27241
3845,27234
3846,27228
3847,27221
3848,27215
3849,27208
3850,27202
3851,27195
3852,27189
3853,27182
3854,27175
3855,27169
3856,27162
3857,27155
3858,27149
3859,27142
3860,27135
3861,27128
3862,27122
3863,27115
3864,27108
3865,27101
3866,27094
3867,27087
3868,27080
3869,27074
3870,27067
3871,27060
3872,27053
3873,27046
3874,27039
3875,27032
3876,27025
3877,27018
3878,27011
3879,27004
3880,26997
3881,26990
3882,26984
3883,26977
3884,26970
3885,26963
3886,26956
3887,26949
3888,26942
3889,26935
3890,26928
3891,26922
3892,26915
3893,26908
3894,26901
3895,26894
3896,26888
3897,26881
3898,26874
3899,26868
3900,26861
3901,26854
3902,26848
3903,26841
3904,26835
3905,26828
3906,26822
3907,26815
3908,26809
3909,26802
3910,26796
3911,26790
3912,26783
3913,26777
3914,26771
3915,26765
3916,26758
3917,26752
3918,26746
3919,26740
3920,26734
3921,26728
3922,26722
3923,26717
3924,26711
3925,26705
3926,26699
3927,26694
3928,26688
3929,26683
3930,26677
3931,26672
3932,26666
3933,26661
3934,26656
3935,26650
3936,26645
3937,26640
3938,26635
3939,26630
3940,26625
3941,26620
3942,26615
3943,26611
3944,26606
3945,26601
3946,26597
3947,26592
3948,26588
3949,26583
3950,26579
3951,26575
3952,26570
3953,26566
3954,26562
3955,26558
3956,26554
3957,26550
3958,26547
3959,26543
3960,26539
3961,26536
3962,26532
3963,26529
3964,26525
3965,26522
3966,26519
3967,26516
3968,26513
3969,26510
3970,26507
3971,26504
3972,26501
3973,26498
3974,26496
3975,26493
3976,26491
3977,26488
3978,26486
3979,26484
3980,26481
3981,26479
3982,26477
3983,26475
3984,26473
3985,26472
3986,26470
3987,26468
3988,26467
3989,26465
3990,26464
3991,26462
3992,26461
3993,26460
3994,26459
3995,26458
3996,26457
3997,26456
3998,26455
3999,26454
4000,26453
4001,26453
4002,26452
4003,26452
4004,26451
4005,26451
4006,26451
4007,26450
4008,26450
4009,26450
4010,26450
4011,26450
4012,26451
4013,26451
4014,26451
4015,26452
4016,26452
4017,26452
4018,26453
4019,26454
4020,26454
4021,26455
4022,26456
4023,26457
4024,26458
4025,26459
4026,26460
4027,26461
4028,26463
4029,26464
4030,26465
4031,26467
4032,26468
4033,26470
4034,26471
4035,26473
4036,26475
4037,26477
4038,26478
4039,26480
4040,26482
4041,26484
4042,26486
4043,26488
4044,26491
4045,26493
4046,26495
4047,26497
4048,26500
4049,26502
4050,26505
4051,26507
4052,26510
4053,26512
4054,26515
4055,26518
4056,26520
4057,26523
4058,26526
4059,26529
4060,26532
4061,26535
4062,26538
4063,26541
4064,26544
4065,26547
4066,26550
4067,26553
4068,26556
4069,26559
4070,26563
4071,26566
4072,26569
4073,26573
4074,26576
4075,26579
4076,26583
4077,26586
4078,26590
4079,26593
4080,26597
4081,26600
4082,26604
4083,26607
4084,26611
4085,26614
4086,26618
4087,26621
4088,26625
4089,26629
4090,26632
4091,26636
4092,26640
4093,26643
4094,26647
4095,26651
4096,26654
4097,26658
4098,26662
4099,26665
4100,26669
4101,26673
4102,26676
4103,26680
4104,26684
4105,26687
4106,26691
4107,26695
4108,26698
4109,26702
4110,26705
4111,26709
4112,26713
4113,26716
4114,26720
4115,26723
4116,26727
4117,26730
4118,26734
4119,26737
4120,26741
4121,26744
4122,26748
4123,26751
4124,26754
4125,26758
4126,26761
4127,26764
4128,26768
4129,26771
4130,26774
4131,26777
4132,26780
4133,26783
4134,26786
4135,26789
4136,26792
4137,26795
4138,26798
4139,26801
4140,26804
4141,26807
4142,26810
4143,26812
4144,26815
4145,26818
4146,26820
4147,26823
4148,26825
4149,26828
4150,26830
4151,26832
4152,26835
4153,26837
4154,26839
4155,26841
4156,26843
4157,26845
4158,26847
4159,26849
4160,26851
4161,26853
4162,26855
4163,26857
